label,Message,clean_Message
0,K...k...when will you give treat?,kkwhen give treat
1,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",hello orang month free access game news sport plu free text photo messag repli ye term appli
1,"Jika anda bermasalah dgn CC/KT@, stres dgn bunga, pelunasan disc s/d 75%. Hub: ATY 082134976289(wa)/087888869297. LEGAL",masalah cckt stres bunga lunas disc sd hubung aty wa legal
1,TOKO RAHMAT ABADI BIG SALE 50% Blackberry/Iphone Ipad/Samsung Laptop/DLL Info Hub Sms: 085774280447 PIN: 26AB6BEE Atau Cek di: www.abadi-shop47.blogspot.com,toko rahmat abadi big sale blackberryiphone ipadsamsung laptopdll informasi hubung sms pin abbee cek
0,"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",oke senin deh ya kantor sms bapa lapor nyusul lapor lampir revisi uji
0,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",ola would get back mayb today told direct link us get car bid onlin arrang ship get cut partnership invest money ship take care restuwud b self reliant soon dnt worri
1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,santa call would littl one like call santa xma eve call book time callsppm last min tc
0,Pls dont forget to study,pleas dont forget studi
1,"Seseorang telah bertindak layanan kencan kami dan memasuki telepon Anda karena mereka menyukai Anda! Untuk mengetahui siapa itu, hubungi dari 09111030116 darat. PoBox12n146tf15",tindak layan kencan pasuk telepon suka hubung darat poboxntf
0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,love one law make happi person love way friendship one law never make friend feel alon aliv good night
1,Surat Keputusan dari Tri Care Indonesia No.XV/2015 Pin_Pemenang ANDA : 67ytg44 mendapatkan hadiah cek tunai Rp 45 jt. U/INFO kunjungi: www.id.tri.webnode.com.,surat putus tri care indonesia noxv pin menang ytg hadiah cek tunai rupiah jt uinfo kunjung
0,"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",tanda tangan nama duluan nyusul
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",bangbab order way receiv servic messag download content goto wap bangb tv mobil internetservic menu
0,They just talking thats it de. They wont any other.,talk that de wont
1,Mendesak! Hubungi 09066612661 dari telepon rumah. Pelengkap Anda 4 * Tenerife Holiday atau Â £ 10.000 uang tunai menunggu koleksi SAE T & C PO Box 3 WA14 2PX 150ppm 18 + Pengirim: Hol Penawaran,desak hubung telepon rumah lengkap tenerife holiday uang tunai tunggu koleksi sae t c po box wa px ppm kirim hol tawar
0,"IA € ̃m diparkir di sebelah MINI!!! Kapan Anda datang hari ini, menurut Anda?",m parkir belah mini
1,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,want new video phone anytim network min text five pound per week call repli deliveri tomorrow
1,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.",auction round highest bid next maximum bid bid send bid e g bid good luck
1,Ibu rumah tangga bosan! Chat n kencan sekarang! 0871750.77.11! BT-nasional tarif 10p / menit hanya dari telepon rumah!,rumah tangga bosan chat n kencan btnasional tarif p menit telepon rumah
0,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,squeeeeez christma hug lik frndshp den hug back get cute luvd lucki none peopl hate
0,I'm very happy for you babe ! Woo hoo party on dude!,im happi babe woo hoo parti dude
1,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",free rington text first poli text get true tone help st free tone xpw end text stop
0,"Hei... Banyak... Tur pertanian 9 pagi hingga 5 sore $ 95 / orang, deposit $ 50 pada 16 Mei",hei tur tani pagi sore orang deposit mei
1,Kamera - Anda dianugerahi Kamera Digital SiPix! Hubungi 09061221066 telepon rumah Fromm. Pengiriman dalam 28 hari.,kamera anugerah kamera digital sipix hubung telepon rumah fromm kirim
0,Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,eh jam pas malam habis mgrib takut langgan wk
0,Nvm it's ok...,never mind ok
1,RCT' THNQ Adrian for U text. Rgds Vatian,rct thnq adrian text rgd vatian
0,Still chance there. If you search hard you will get it..let have a try :),still chanc search hard get itlet tri
1,SWASTA! Laporan Rekening 2003 Anda untuk 07808247860 menunjukkan 800 poin S. I. M. yang belum ditebus. Kode Pengenal 08719899229 Panggilan: 40411 kedaluwarsa 06/11/04,swasta lapor rekening poin s i m tebus kode kenal panggil kedaluwarsa
0,"Hei manis, aku bertanya-tanya kapan kamu punya waktu jika kamu mungkin datang kepadaku? Saya ingin mengirim file ke seseorang tetapi tidak akan pergi ke yahoo untuk mereka karena koneksi mereka menyebalkan, ingat ketika Anda mengatur halaman itu bagi saya untuk pergi ke dan mengunduh disk format? Bisakah Anda memberi tahu saya bagaimana melakukannya? Atau apakah Anda tahu cara lain untuk mengunduh file besar? Karena mereka dapat mengunduh barang langsung dari internet. Bantuan apa pun akan sangat bagus, mangsaku ... * ciuman menggoda *",hei manis bertanyatanya kepada kirim file pergi yahoo koneksi sebal atur halaman pergi unduh disk format laku unduh file unduh barang langsung internet bantu bagus mangsa cium goda
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,congratul award cd voucher gift guarante free entri wkli draw text music
1,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,interflora late order interflora flower christma call place order midnight tomorrow
0,Mengganggu bukan.,ganggu
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,import custom servic announc call freephon
0,Yay! Anda sebaiknya tidak mengatakan itu kepada 5 gadis lain juga.,yay gadis
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",thank much skype wit kz sura didnt get pleasur compani hope good weve given ultimatum oh countin aburo enjoy messag sent day ago
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,oic co n si got lunch today dad went dunno whether eat sch wat
0,Apakah Anda ada di kamar.,kamar
1,Ponsel kamera video gratis dengan sewa garis Half Price untuk 12 bln dan 500 menit silang ntwk 100 txt. Hubungi MobileUpd8 08001950382 atau Call2OptOut/674&,ponsel kamera video gratis sewa garis half harga menit silang ntwk txt hubung mobileupd calloptout
1,"Minggu ini penawaran anggota SavaMob sekarang dapat diakses. Hubungi 08709501522 untuk detailnya! SavaMob, POBOX 139, LA3 2WU. Hanya Â £ 1,50 / minggu. SavaMob - menawarkan ponsel!",minggu tawar anggota savamob akses hubung detail savamob pobox la wu minggu savamob tawar ponsel
1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,mobi pub quizwin high street prize know new duchess cornwal text first name unsub stop sp arrow
1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,discount code rp stop messag repli stop custom servic
1,Masuk gratis di 2 comp mingguan untuk kesempatan memenangkan ipod. Txt POD ke 80182 untuk mendapatkan entri (std txt rate) T &C berlaku 08452810073 untuk detailnya 18+,masuk gratis comp minggu sempat menang ipod txt pod entri std txt rate t c laku detail
1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",simpson movi releas juli name band die start film agreen day bblue day cred day send b c
0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,hey still want go yogasana coz end cine go bath hav steam bath
0,Do you still have the grinder?,still grinder
1,Coba tebak! Seseorang yang Anda kenal diam-diam menyukai Anda! Ingin mencari tahu siapa itu? Hubungi kami di 09065394973 dari Landline DATEBox1282EssexCM61XN 150p / min 18,coba tebak kenal diamdiam suka cari hubung landline dateboxessexcmxn p min
1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop
1,"RINGTONE GRATIS TEKS PERTAMA ke 87131 untuk poli atau teks GET ke 87131 untuk nada yang benar! Tolong? 0845 2814032 16 setelah 1 gratis, nada adalah 3xÂ £ 150pw ke eÂ £ nd txt stop",ringtone gratis teks pol teks get nada tolong gratis nada x pw e nd txt stop
0,Saya tidak bisa mengangkat telepon sekarang. Pls mengirim pesan,angkat telepon pulsa kirim pesan
0,Hey... Very inconvenient for your sis a not huh?,hey inconveni si huh
1,"Pemegang Voucher yang terhormat, Untuk mengklaim penawaran minggu ini, di PC Anda, silakan kunjungi http://www.e-tlp.co.uk/reward. S&K berlaku.",pegang voucher hormat klaim tawar minggu pc sila kunjung sk laku
1,Natalie (20/F) mengundang Anda untuk menjadi temannya. Balas YA-165 atau NO-165 Lihat dia: www.SMS.ac/u/natalie2k9 BERHENTI? Kirim STOP FRND ke 62468,natalie f undang teman balas ya nomor lihat henti kirim stop frnd
1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,nokia tone mob everi week text nok st tone free get txtin tell friend ptone repli hl info
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,hi babi ive got back work want see allday hope didnt piss phone today give call xxx
1,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin
1,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,brand new mobil music servic live free music player arriv shortli instal phone brows content top artist
1,"Maaf' Soal Angsuran bulan ini Pembayaran harus melalui ke bpk.Yogi, HP: 08562115779, soalnya sdh dikuasakan",maaf angsur bayar bpkyogi hp kuasa
0,Saya sudah menempatkan semua poin Anda pada modul e culture.,tempat poin modul e culture
1,"Anda telah dipilih untuk menginap di 1 dari 250 hotel terbaik di Inggris - FOR LESS! Liburan senilai â £ 350! Untuk mengklaim, hubungi London 02072069400. Bx 526, SW73SS",pilih inap hotel baik inggris less libur nila klaim hubung london bx swss
1,"Kesempatan terakhir! Klaim voucher diskon senilai Â £ 150 Anda hari ini! SMS SHOP ke 85023 sekarang! SavaMob, menawarkan ponsel! T Cs SavaMob POBOX84, M263UZ. Â£3.00 Sub. 16",sempat klaim voucher diskon nila sms shop savamob tawar ponsel t cs savamob pobox muz sub
0,Ok saya akan berbicara dengannya,ok bicara dengan
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",free messag activ free text messag repli messag word free term condit visit
1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,guess ithi first time creat web page read wrote im wait opinion want friend
0,You also didnt get na hi hi hi hi hi,also didnt get na hi hi hi hi hi
1,"Kesempatan menjadi agen pulsa/ALL Operator MKIOS, Harga murah; 5=4500, 10=8500, 20=18000, 25=22000, 50=45000, Ketik GABUNG Kirim ke 087775777917",sempat agen pulsaall operator mkios harga murah ketik gabung kirim
0,How abt making some of the pics bigger?,abt make pic bigger
1,"Apakah Anda mendengar tentang ""Barbie Perceraian"" yang baru? Itu datang dengan semua barang Ken!",dengar barbie cerai barang ken
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,joy father john john ____ joy father an th hav ltgt iq ti ia question tri answer
0,"Sial yang benar-benar mengejutkan dan menakutkan, tidak bisa membayangkan sedetik pun. Def up untuk keluar malam. Apakah Anda pikir ada tempat saya bisa kecelakaan untuk malam, menghemat taksi?",sial benarbenar kejut takut bayang detik def up malam pikir celaka malam hemat taksi
0,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,let know contact ive settl room let know ok
1,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,dear subscrib draw gift voucher b enter receipt correct an elvi presley birthday text answer
0,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,fuck chicken messag would late woould buzz didnt hear word
0,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",height confid aeronaut professor wer calld amp wer askd sit aeroplan aftr sat wer told dat plane ws made student dey hurri plane bt didnt move saidif made studentsthi wont even start datz confid
1,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",hi mandi sullivan call hotmix fmyou chosen receiv easter prize drawpleas telephon claim prize transfer someon els
0,Saya sedang membaca teks yang baru saja saya kirimkan kepada Anda. Ini dimaksudkan untuk menjadi lelucon. Jadi bacalah dalam terang itu,baca teks kirim lelucon baca terang
0,Did you see that film:),see film
